stop_id,stop_code,stop_name,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding,ineo_id,ineo_mnemoc,ineo_mnemol,ineo_noc,ineo_nol,ineo_nomc
5350,IMA,Institut Evering,44.84219100,-0.71796400,33281,,0,BIMA,1,1852,IMA,IMA,5350,1852,Institut Evering
15057,SBIRIR,Iris,44.86867988,-0.52240904,,,0,,0,4328,IRIS,SBIRIR,15057,4328,Iris
15058,SBIRIA,Iris,44.86842957,-0.52291293,,,0,,0,4317,IRIS,SBIRIA,15058,4317,Iris
3689,IRIA,Iris,44.86852500,-0.52272900,33249,,0,TIRIS,1,1861,IRS,IRIS_A,3689,1861,IRIS
3690,IRIR,Iris,44.86854600,-0.52265400,33249,,0,TIRIS,1,1862,IRS,IRIS_R,3690,1862,IRIS
7281,IRIS93,Iris,44.86851000,-0.52206900,33249,,0,BTIRIS,1,4265,TIRI,IRIS93,7281,4265,Iris
8851,IRIS94,Iris,44.86815900,-0.51979100,33249,,0,BTIRIS,1,4840,TIRI,IRIS94,8851,4840,Iris
8063,IRS48A,IRSA,44.82237900,-0.66493200,33281,,0,BIRSA,1,4621,IRSA,IRS48A,8063,4621,IRSA
8064,IRS48R,IRSA,44.82222600,-0.66517500,33281,,0,BIRSA,1,4622,IRSA,IRS48R,8064,4622,IRSA
13174,SMISSA,Issac,44.89640612,-0.77882736,,,0,,0,5756,TSMI,SMISSA,13174,5756,Issac
3063,TISSA,Issac,44.89699300,-0.78117500,33449,,0,BTISSAC,1,1863,TISS,TISSA,3063,1863,Issac
9444,SCOITA,Italie,44.79394300,-0.70934100,33318,,0,BSCOITA,0,,,,,,
8813,MPHA38,Jacquard,44.85338000,-0.67292400,33281,,0,BMPHARE,1,4873,MPHA,MPHA38,8813,4873,Jacquard
3408,JAC78A,Jacques,44.91290100,-0.65386500,33056,,0,BJACQ78,0,1864,JACQ,JAC78A,3408,1864,Jacques
3409,JAC78R,Jacques,44.91298500,-0.65378100,33056,,0,BJACQ78,0,1865,JACQ,JAC78R,3409,1865,Jacques
4177,BRE66R,Jacques Brel,44.87790900,-0.50045200,33249,,0,BBREL66,1,1867,JBRE,BRE66R,4177,1867,Jacques Brel
4178,BRE66A,Jacques Brel,44.87818400,-0.50002500,33249,,0,BBREL66,0,1866,BREL,BRE66A,4178,1866,Jacques Brel
8754,JBL38R,Jacques Brel,44.86356200,-0.66567000,33162,,0,BJBREL,0,4828,JBRE,JBL38R,8754,4828,Jacques Brel
8755,JBL38A,Jacques Brel,44.86281400,-0.66593800,33162,,0,BJBREL,0,4824,JBRE,JBL38A,8755,4824,Jacques Brel
9541,SCOJACA,Jacques Brissot,44.86226400,-0.73244900,33449,,0,BSCOJAC,0,,,,,,
9542,SCOJACR,Jacques Brissot,44.86234800,-0.73236600,33449,,0,BSCOJAC,0,,,,,,
1436,JAC48A,Jacquet,44.82438069,-0.61050522,,,0,,0,1869,JACQ,JAC48A,1436,1869,Jacquet
259,JAC48R,Jacquet,44.82424208,-0.61061029,,,0,,0,1868,JACQ,JAC48R,259,1868,Jacquet
6791,JAL14A,Jallère,44.89617165,-0.55142229,,,0,,0,1871,JALL,JAL14A,6791,1871,Jallère
6792,JAL14R,Jallère,44.89620520,-0.55150050,,,0,,0,1870,JALL,JAL14R,6792,1870,Jallère
7651,JAL25R,Jallère,44.89583200,-0.55048800,33063,,0,BJALL25,1,4471,JALL,JAL25R,7651,4471,Jallère
7652,JAL25A,Jallère,44.89555500,-0.55040700,33063,,0,BJALL25,1,4470,JALL,JAL25A,7652,4470,Jallère
1054,JAB94A,Jambes,44.92963300,-0.50925100,33003,,0,BJAMBES,1,1873,JAMB,JAB94A,1054,1873,Jambes
2288,JAB94R,Jambes,44.92930000,-0.50867200,33003,,0,BJAMBES,0,1872,JAMB,JAB94R,2288,1872,Jambes
1211,JAM91R,Jamois,44.99136200,-0.54327300,33004,,0,BJAMOIS,0,1875,JAMO,JAM91R,1211,1875,Jamois
1930,JAM91A,Jamois,44.99158500,-0.54337500,33004,,0,BJAMOIS,0,1874,JAMO,JAM91A,1930,1874,Jamois
1456,MFR50A,Jard-Verdun,44.84052900,-0.64062900,33281,,0,BMEFRA,1,2736,MEFR,MFR50A,1456,2736,Jard-Verdun
159,MFR50R,Jard-Verdun,44.83982700,-0.63868300,33281,,0,BMEFRA,0,2735,MEFR,MFR50R,159,2735,Jard-Verdun
9788,JVE33A,Jard-Verdun,44.84105800,-0.63961200,33281,,0,BMEFRA,0,5751,MEFR,JVE33A,9788,5751,Jard-Verdun
15109,SBJBOTA,Jardin Botanique,44.84293312,-0.55569310,,,0,,0,4506,BOTA,SBJBOTA,15109,4506,Jardin Botanique
3708,JARDA,Jardin Botanique,44.84298700,-0.55543000,33063,,0,TJARDI,1,1876,JBO,JBO_A,3708,1876,JARDIN BOTANIQUE
3709,JARDR,Jardin Botanique,44.84300700,-0.55534300,33063,,0,TJARDI,1,1877,JBO,JBO_R,3709,1877,JARDIN BOTANIQUE
5560,JBO85R,Jardin Botanique,44.84349552,-0.55670415,,,0,,0,1881,BOTA,JBO85R,5560,1881,Jardin Botanique
6383,JBO10A,Jardin Botanique,44.84249248,-0.55594388,,,0,,0,1882,JBOT,JBO10A,6383,1882,Jardin Botanique
8143,BOTA24,Jardin Botanique,44.84349552,-0.55670415,,,0,,0,4644,BOTA,BOTA24,8143,4644,Jardin Botanique
8211,JBO45R,Jardin Botanique,44.84443498,-0.55241850,,,0,,0,4658,JBOT,JBO45R,8211,4658,Jardin Botanique
8402,BOT45R,Jardin Botanique,44.84332276,-0.55731394,,,0,,0,4699,BOTA,BOT45R,8402,4699,Jardin Botanique
8411,JBO45A,Jardin Botanique,44.84323300,-0.55647200,33063,,0,BJBOTA,1,4714,JBOT,JBO45A,8411,4714,Jardin Botanique
8412,JAB45R,Jardin Botanique,44.84359000,-0.55686200,33063,,0,BBOTANI,1,4764,BOTA,JAB45R,8412,4764,Jardin Botanique
4124,JBOT03,Jardin Botanique Terminus,44.84297000,-0.55621500,33063,,0,BJBOTA,1,1880,JBOT,JBOT03,4124,1880,Jardin Botanique
5840,BVE11A,Jardin de l'Ars,44.82345100,-0.54349300,33063,,0,BBVERN,0,553,BVER,BVE11A,5840,553,Jardin de l'Ars
5841,BVE11R,Jardin de l'Ars,44.82319800,-0.54324900,33063,,0,BBVERN,0,554,BVER,BVE11R,5841,554,Jardin de l'Ars
2238,VAU22R,Jardin des Barrières,44.81396700,-0.56748300,33063,,0,BVAUCOU,1,3993,VAUC,VAU22R,2238,3993,Jar des Barrières
3140,VAU43A,Jardin des Barrières,44.81362800,-0.56624600,33063,,0,BVAUCOU,1,3992,VAUC,VAU43A,3140,3992,Jar des Barrières
1166,JPU90A,Jardin Public,44.90047400,-0.51735600,33032,,0,BJPUB90,1,1889,JPUB,JPU90A,1166,1889,Jardin Public
15120,PUBLIC,Jardin Public,44.84823200,-0.57532400,33063,,0,BJPUB,0,4728,JPUB,PUBLIC,15120,4728,Jardin Public
2443,JPU15R,Jardin Public,44.84814300,-0.57612900,33063,,0,BJPUBL,1,1884,JPUB,JPU15R,2443,1884,Jardin Public
3253,JPU90R,Jardin Public,44.90010000,-0.51747200,33032,,0,BJPUB90,1,1887,JPUB,JPU90R,3253,1887,Jardin Public
3559,JPU51R,Jardin Public,44.84675900,-0.57683900,33063,,0,BJPUBL,1,1883,JPUB,JPU51R,3559,1883,Jardin Public
5394,JPUBA,Jardin Public,44.84822300,-0.57532300,33063,,0,TJPUBL,1,1885,JAP,PUBLIC_A,5394,1885,JARDIN PUBLIC
5395,JPUBR,Jardin Public,44.84818600,-0.57535900,33063,,0,TJPUBL,1,1886,JAP,PUBLIC_R,5395,1886,JARDIN PUBLIC
5503,PUB90A,Jardin Public,44.90057400,-0.51703211,,,0,,0,1888,JPUB,PUB90A,5503,1888,Jardin Public
1309,JAU45R,Jaubert,44.80752300,-0.62662700,33318,,0,BJAUBE,1,1890,JAUB,JAU45R,1309,1890,Jaubert
2762,JAU45A,Jaubert,44.80743200,-0.62693800,33318,,0,BJAUBE,1,1891,JAUB,JAU45A,2762,1891,Jaubert
9454,SCOJEA,Jean Bart,44.78604600,-0.66959900,33318,,0,BSCOJEA,0,,,,,,
3113,JBL36A,Jean Blanc,44.85425000,-0.64438300,33281,,0,BJBLAN,1,1894,JBLA,JBL36A,3113,1894,Jean Blanc
3114,JBL36R,Jean Blanc,44.85441000,-0.64444400,33281,,0,BJBLAN,1,1895,JBLA,JBL36R,3114,1895,Jean Blanc
1107,COC66A,Jean Cocteau,44.87599100,-0.50239800,33249,,0,BCOCT66,0,1896,COCT,COC66A,1107,1896,Jean Cocteau
553,COC66R,Jean Cocteau,44.87594700,-0.50237000,33249,,0,BCOCT66,1,1897,COCT,COC66R,553,1897,Jean Cocteau
8161,DAU10A,Jean Dauguet,44.84224200,-0.54407100,33063,,0,BDAUG10,1,4676,DAUG,DAU10A,8161,4676,Jean Dauguet
8162,DAU10R,Jean Dauguet,44.84234200,-0.54402700,33063,,0,BDAUG10,1,4677,DAUG,DAU10R,8162,4677,Jean Dauguet
8403,NUY45R,Jean Giono,44.84480600,-0.56079000,33063,,0,BNUYEN,1,4700,NUYE,NUY45R,8403,4700,Jean Giono
8404,NUY45A,Jean Giono,44.84487100,-0.56102300,33063,,0,BNUYEN,1,4698,NUYE,NUY45A,8404,4698,Jean Giono
1475,JEAH9A,Jean Hameau,44.86837100,-0.56985200,33063,,0,BJEANHA,1,1900,JEAN,JEAH9A,1475,1900,Jean Hameau
2350,JEAH9R,Jean Hameau,44.86803100,-0.57092000,33063,,0,BJEANHA,1,1901,JEAN,JEAH9R,2350,1901,Jean Hameau
1357,JJA90A,Jean Jaurès,44.89672500,-0.51734900,33032,,0,BJJAU90,1,1904,JJAU,JJA90A,1357,1904,Jean Jaurès
